723,C.J. Wilcox,400,ORL,Rookie contract  $3.3M QO 2018,1209600,1209600,2183328,,3253159,,,,,,,2,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Aaron Mintz,CAA Sports,,$4.4M
724,Tyler Harvey,400,ORL,Rights held: Torino,,,,,,,,,,,,,,,,,,,,Torino,,,,,,
725,ORL 2021 2nd,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,ORL 2022 2nd,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,ORL 2023 2nd,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,CLE 2020 2nd,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Damjan Rudez,400,ORL,1 yr/$1M (NG)  $1.3M QO 2017,980431,,1251245,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Alex Saratsis,Octagon,,-$3.2M
730,Janis Timma,400,ORL,Rights held: Zenit,,,,,,,,,,,,,,,,,,,,Zenit,,,,,,
731,Fran Vazquez,400,ORL,Rights held: Unijaca Malaga,,,,,,,,,,,,,,,,,,,,Unijaca Malaga,,,,,,
732,PHL 2018 1st,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PHL 2019 1st,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PHL 2020 1st,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PHL 2023 1st,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PHL 2022 1st,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PHL 2021 1st,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Robert Covington,400,PHL,1 yr/$1M  $1.1M TO 2017,1015696,,1087745,,,,,,,,,2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Travis King & Chris Patrick,Independent Sports & Entertainment (ISE),,$55.8M
739,Jahlil Okafor,400,PHL,Rookie contract  $8.3M QO 2019,4788840,4788840,4995120,4995120,6313832,,8283748,,,,,7,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Bill Duffy,BDA Sports Management,,$27.3M
740,Timothe Luwawu-Cabarrot,400,PHL,Rookie contract  $3.7M QO 2020,1326960,1326960,1386600,1386600,1446360,,2529684,,3698397,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,
741,T.J. McConnell,400,PHL,1 yr/$.9M (NG)  $1M NG 2017  $1.1M TO 2018,874636,,1014746,,1088038,,,,,,,3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$25.6M
742,Furkan Korkmaz,400,PHL,Rights held: Banvit,,,,,,,,,,,,,,,,,,,,Anadolu Efes,,,Michael Lindeman,Excel Sports Management,,
743,Justin Anderson,400,PHL,Rookie contract  $3.6M QO 2019,1514160,1514160,1579440,,2516048,,3625625,,,,,7,,4,TRUE,,,TRUE,,,,,,,,$33.2M
744,Richaun Holmes,400,PHL,1 yr/$1M  $1M NG 2017  $1.1M TO 2018,1025831,1025831,1014746,,1088038,,,,,,,3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$29.6M
745,OKC 2020 1st (21-30  else 2022/23 2nds),400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,Better of BRK or CLE 2018 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,DAL 2017 1st (19-30  else DAL 2017/20 2nds),400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Nik Stauskas,400,PHL,Rookie contract  $5.1M QO 2018,2993040,2993040,3807147,3807147,5132034,,,,,,,2,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Mark Bartelstein,Priority Sports & Entertainment,,$16.2M
749,Best of DET/GSW/NYK/UTH 2017 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,Alex Saratsis & Jeff Austin,Octagon,,
750,MIA 2017 2nd (41-60  else 2018),400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Better of MIL or SAC 2019 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Better of LAC or NYK 2018 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,NYK 2019 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,PHL 2018 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,Better of ATL 2017 2nd or worst DET/GSW/NYK/UTH 2017 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Gerald Henderson,400,PHL,1 yr/$9M  $9M NG 2017,9000000,9000000,9000000,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,-$6.3M
757,Jerryd Bayless,400,PHL,3 yrs/$27M,9424084,9424084,9000000,9000000,8575916,8575916,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Jeff Schwartz,Excel Sports Management,,$6.9M
758,Vasilije Micic,400,PHL,Rights held: Tofas,,,,,,,,,,,,,,,,,,,,Tofas,,,Misko Raznatovic,Beo Basket Ltd.,,
759,BRK 2020 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,NYK 2020 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,NYK 2021 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,PHL 2019 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,PHL 2020 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,PHL 2021 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,PHL 2022 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,PHL 2023 2nd,400,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Sergio Rodriguez,400,PHL,1 yr/$8M,8000000,8000000,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,,,
768,Andrew Bogut,400,PHL,1 yr/$11M,11027027,11027027,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,$69.4M
769,Tiago Splitter,400,PHL,1 yr/$8.6M,8550000,8550000,,,,,,,,,,,,,FALSE,,,FALSE,TRUE,,,,Jason Ranne,Wasserman Media Group,,$8.0M
770,Dragan Bender,400,PHX,Rookie contract  $7.8M QO 2020 *Out for 2017 (ankle),4276320,4276320,4468800,4468800,4661280,,5896519,,7777509,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,
771,PHX 2019 1st,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,PHX 2020 1st,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,MIA 2021 1st,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,PHX 2021 1st,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,PHX 2022 1st,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,PHX 2023 1st,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,T.J. Warren,400,PHX,Rookie contract  $4.4M QO 2018,2128920,2128920,3152931,,4385727,,,,,,,2,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$34.5M
778,Tyler Ulis ,400,PHX,2 yrs/$1.8M  $1.1M NG 2018  $1.1M NG 2019,918369,918369,905249,905249,1050262,,1126120,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Leon Rose,CAA Sports,,$30.9M
779,Alex Len,400,PHX,1 yr/$4.8M  $6.4M QO 2017,4823621,4823621,6396121,,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$21.8M
780,PHX 2017 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,PHX 2018 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Brandon Knight,400,PHX,4 yrs/$56.5M,12606250,12606250,13618750,13618750,14631250,14631250,15643750,15643750,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$76.8M
783,Jared Dudley,400,PHX,3 yrs/$30M,10470000,10470000,10000000,10000000,9530000,9530000,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,$18.1M
784,PHX 2019 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,PHX 2020 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,PHX 2021 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,PHX 2022 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,PHX 2023 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Tyson Chandler,400,PHX,3 yrs/$39M,12415000,12415000,13000000,13000000,13585000,13585000,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Jeff Schwartz,Excel Sports Management,,$22.1M
790,TOR 2017 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,TOR 2018 2nd,400,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Alan Williams,400,PHX,1 yr/$.9M (NG)  $1.2M QO 2017,874636,,1214746,,,,,,,,,,,2,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,
793,Leandro Barbosa,400,PHX,1 yr/$4M  $4M NG 2017,4000000,4000000,4000000,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Sam Goldfeder & Jeff Schwartz,Excel Sports Management,,-$3.3M
794,Derrick Jones,400,PHX,1 yr/$.5M  $2M 2017/18 NG  1.1M TO 2018,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Johnny OBryant,400,PHX,Report: second 10-day (Feb. 24),,,,,,,,,,,,,,,,,,,,,,,,,,
796,Ronnie Price,400,PHX,Report: 1 yr,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Cenk Akyol,400,PHX,Rights held: Acıbadem Üniversitesi,,,,,,,,,,,,,,,,,,,,,,,,,,
798,POR 2017 1st,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,POR 2019 1st,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,POR 2020 1st,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,POR 2021 1st,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,POR 2022 1st,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,POR 2023 1st,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,POR 2018 1st,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Al-Farouq Aminu,400,POR,3 yrs/$22M,7680965,7680965,7319035,7319035,6957105,6957105,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$80.1M
806,MEM 2017 1st (6-30 through 2018  else 2019),400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Maurice Harkless,400,POR,4 yrs/$40M,8988765,8988765,9662922,9662922,10337079,10337079,11011234,11011234,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Chris Patrick,Independent Sports & Entertainment (ISE),,$53.6M
808,CLE 2017 1st,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Jusuf Nurkic,400,POR,Rookie contract  $4.1M QO 2018,1921320,1921320,2947305,2947305,4140964,,,,,,,2,,3,TRUE,,,TRUE,,,,,Dan Fegan,Independent Sports & Entertainment (ISE),,$54.9M
810,Allen Crabbe,400,POR,3 yrs/$56.3M  $18.5M PO 2019,18500000,18500000,19332500,19332500,18500000,18500000,18500000,,,,4,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Aaron Mintz,CAA Sports,,$35.6M
811,Ed Davis,400,POR,2 yrs/$13M,6666667,6666667,6352531,6352531,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$100M
812,Noah Vonleh,400,POR,Rookie contract  $4.7M QO 2018,2751360,2751360,3505233,,4749591,,,,,,,2,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Jeff Schwartz,Excel Sports Management,,$16.9M
813,Jake Layman,400,POR,2 yrs/$1.5M  $1.1M NG 2018  $1.3M QO 2019,600000,600000,905249,905249,1050262,,1326120,,,,,,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Mark Bartelstein,Priority Sports & Entertainment,,$11.4M
814,Meyers Leonard,400,POR,4 yrs/$41M,9213484,9213484,9904495,9904495,10595506,10595506,11286515,11286515,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Aaron Mintz,CAA Sports,,$32.2M
815,Dani Diez,400,POR,Rights held: Unicaja,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Shabazz Napier,400,POR,Rookie contract  $3.5M QO 2018,1350120,1350120,2361360,,3452308,,,,,,,2,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$.9M
817,Better of MIN or LAL 2019 2nd,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,POR 2020 2nd (31-55  else to CLE),400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,MIA 2021 2nd,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,POR 2021 2nd,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,POR 2022 2nd,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,POR 2023 2nd,400,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Festus Ezeli,400,POR,1 yr/$7.4M  $7.7M NG 2017,7400000,7400000,7733000,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Bill Duffy,BDA Sports Management,,$13.1M
824,Tim Quarterman,400,POR,1 yr/$.5M  $.9M 2017 NG  1.3M QO 2018,543471,,905249,,1250626,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$5.2M
825,Pat Connaughton,400,POR,1 yr/$.9M  $1.1M NG 2017  $1.3 QO 2018,874636,874636,1014746,,1288038,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$5.3M
826,Luis Montero,400,POR,$.9M NG 2016  $1.M NG 2017  $1.3 QO 2018,874636,,1014746,,1288038,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,
827,Evan Turner,400,POR,4 yrs/$70M,16393443,16393443,17131148,17131148,17868853,17868853,18606556,18606556,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$23.9M
828,SAC 2021 1st,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,SAC 2022 1st,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,SAC 2023 1st,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Malachi Richardson,400,SAC,Rookie contract  $3.7M QO 2020,1439880,1439880,1504560,1504560,1569360,,2581597,,3738153,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Andy Miller,ASM Sports,,-$1.4M
832,Buddy Hield,400,SAC,Rookie contract  $6.5M QO 2020,3517200,3517200,3675480,3675480,3833760,,4861208,,6484851,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Rob Pelinka,Landmark Sports Agency,,$37.4M
833,Willie Cauley-Stein,400,SAC,Rookie contract  $6.3M QO 2019,3551160,3551160,3704160,3704160,4696875,,6265631,,,,,7,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$91.7M
834,Skal Labissiere,400,SAC,Rookie contract  $3.5M QO 2020,1188840,1188840,1242240,1242240,1295760,,2338847,,3484882,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Travis King,Independent Sports & Entertainment (ISE),,$.9M
835,Georgios Papagiannis,400,SAC,Rookie contract  $4.7M QO 2020,2202240,2202240,2301360,2301360,2400480,,3430288,,4744086,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,
836,Bogdan Bogdanovic,400,SAC,Rights held: Fenerbahce Ulker,,,,,,,,,,,,,,,,,,,,,,,,,,
837,PHL 2017 2nd,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,SAC 2017 2nd (31-55 to CHI if SAC 1st not conveyed by 2017  56-60 to ORL),400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Ben McLemore,400,SAC,1 yr/$4M  $5.4M QO 2017,4008882,4008882,5375911,,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Rich Paul,Klutch Sports Group,,$31.6M
840,Tyreke Evans,400,SAC,1 yr/$10.2M,10203755,10203755,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Darren Matsubara,Wasserman Media Group,,$77.4M
841,Darren Collison,400,SAC,1 yr/$5.2M,5229454,5229454,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Bill Duffy,BDA Sports Management,,$23.1M
842,Luka Mitrovic,400,SAC,Rights held: Crvena Zvezda,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Arturas Gudaitis,400,SAC,Rights held: Lietuvos Rytas,,,,,,,,,,,,,,,,,,,,,,,B.J. Armstrong,Wasserman Media Group,,
844,Better of SAC or POR 2018 2nd,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Worse of SAC and MIL 2019 2nd,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,SAC 2020 2nd,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,DET 2020 2nd,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,SAC 2021 2nd,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,SAC 2022 2nd,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,SAC 2023 2nd,400,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Langston Galloway,400,SAC,1 yr/$4.8M  $5.2M PO 2017,5200000,5200000,5434000,,,,,,,,2,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Michael Siegel,Impact Sports Management,,$41.7M
852,Ty Lawson,400,SAC,1 yr/$1M (NG),980431,,,,,,,,,,,,,,FALSE,,,FALSE,TRUE,,,,,,,-$6M
853,Garrett Temple,400,SAC,2 yrs/$16M  $8M PO 2018,8000000,8000000,8000000,8000000,8000000,,,,,,3,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,$7.2M
854,Rudy Gay ,400,SAC,1 yr/$13.3M  $14.3M PO 2017 *Out for 2017 (achilles),13333333,13333333,14263566,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Jeff Austin,Octagon,,$30.6M
855,Kosta Koufos,400,SAC,2 yrs/$16.4M  $8.7M PO 2018,8046500,8046500,8393000,8393000,8739500,,,,,,3,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Rich Paul,Klutch Sports Group,,$7M
856,Anthony Tolliver,400,SAC,2 yrs/$16M ($10M G),8000000,8000000,8000000,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,$5.7M
857,Arron Afflalo,400,SAC,2 yrs/$25M ($14M G),12500000,12500000,12500000,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Sam Goldfeder,Excel Sports Management,,-$12.9M
858,Alex Oriakhi,400,SAC,Rights held: Socar Petkim,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Danny Green,400,SAS,2 yrs/$20M  $10M PO 2018,10000000,10000000,10000000,10000000,10000000,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Bill Duffy,BDA Sports Management,,$95.1M
860,SAS 2023 1st,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,SAS 2022 1st,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,SAS 2021 1st,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,SAS 2020 1st,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,SAS 2019 1st,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Patty Mills,400,SAS,1 yr/$3.6M,3578948,3578948,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Steven Heumann,CAA Sports,,$40.8M
866,Tony Parker,400,SAS,2 yrs/$29.9M,14445313,14445313,15453126,15453126,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Steven Heumann,CAA Sports,,-$1M
867,Manu Ginobili,400,SAS,1 yr/$14M,14000000,14000000,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$11.7M
868,SAS 2018 1st,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Dewayne Dedmon,400,SAS,1 yr/$2.9M  $3M PO 2017,2898000,2898000,3028410,,,,,,,,2,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,-$1.2M
870,Dejounte Murray,400,SAS,Rookie contract  $3.5M QO 2020,1180080,1180080,1233240,1233240,1286280,,2321735,,3482603,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Rich Paul,Klutch Sports Group,,$19.6M
871,SAS 2017 1st,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,Davis Bertans,400,SAS,2 yrs/$1.4M  $1.3M QO 2018,543471,543471,905249,905249,1250626,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,
873,Jonathan Simmons,400,SAS,1 yr/$.9M  $1.2M QO 2017,874636,874636,1214746,,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$10.1M
874,Pau Gasol,400,SAS,1 yr/$15.5M  $16.2M PO 2017,15500000,15500000,16197500,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Steven Heumann,CAA Sports,,$64.1M
875,David Lee,400,SAS,1 yr/$1.6M  $1.6M PO 2017,1551659,1551659,1605967,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,$9.5M
876,Kyle Anderson ,400,SAS,Rookie contract  $3.2M QO 2018,1192080,1192080,2151704,,3227556,,,,,,,2,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Thaddeus Foucher,Wasserman Media Group,,$75.7M
877,Nemanja Dangubic,400,SAS,Rights held: Crvena Zvezda,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Nikola Milutinov,400,SAS,Rights held: Olympiacos,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Cady Lalanne,400,SAS,Rights held: Zhejiang Banks,,,,,,,,,,,,,,,,,,,,,,,,,,
880,SAS 2019 2nd,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,SAS 2018 2nd,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,SAS 2020 2nd,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,SAS 2021 2nd,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,SAS 2023 2nd,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,Bryn Forbes,400,SAS,2 yrs/$1.4M ($75K G)  $1.3M QO 2018,543471,,905249,,1250626,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Michael Lindeman,Excel Sports Management,,
886,Olivier Hanlan,400,SAS,Rights held: Zalgiris,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Marcus Denmon,400,SAS,Rights held: Istanbul BB,,,,,,,,,,,,,,,,,,,,,,,,,,
888,SAS 2017 2nd,400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Adam Hanga,400,SAS,Rights held: Laboral Kutxa,,,,,,,,,,,,,,,,,,,,,,,Alex Saratsis,Octagon,,
890,Viktor Sanikidze,400,SAS,Rights held: TED Kolejliler,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Robert Javtokas,400,SAS,Rights held: Zalgiris Kaunas,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Ryan Richards,400,SAS,Rights held: Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Sergei Karaulov,400,SAS,Rights held: Temp-Sumz,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Giorgos Printezis,400,SAS,Rights held: Olympiacos Piraeus,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Joel Anthony,400,SAS,Report: 1 yr contract,,,,,,,,,,,,,,,,,,,,,,,,,,
896,ATL 2017 2nd (56-60),400,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,TOR 2019 1st,400,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,TOR 2018 1st,400,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,TOR 2020 1st,400,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,TOR 2021 1st,400,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,TOR 2022 1st,400,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,TOR 2023 1st,400,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Serge Ibaka ,400,TOR,1 yr/$12.3M,12250000,12250000,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Andy Miller,ASM Sports,,$40.8M
904,Patrick Patterson,400,TOR,1 yr/$6.1M,6050000,6050000,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Sam Goldfeder,Excel Sports Management,,$68.6M
905,Norman Powell,400,TOR,1 yr/$.9M  $1.M NG 2017  $1.3M QO 2018,874636,874636,1014746,,1288038,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Thaddeus Foucher,Wasserman Media Group,,$42M
906,Jakob Poeltl,400,TOR,Rookie contract  $2.7M QO 2020,2703960,2703960,2825640,2825640,2947320,,3754886,,5087870,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$66.6M
907,Cory Joseph,400,TOR,2 yrs/$14.9M  $7.9M PO 2018,7315000,7315000,7630000,7630000,7945000,,,,,,3,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Rich Paul,Klutch Sports Group,,$41.2M
908,Better of LAC 2017 1st (15-30 through 2019  else 2020 and 2021 2nds) or TOR 2017 1st,400,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,P.J. Tucker,400,TOR,1 yr/$5.3M,5300000,5300000,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$32.8M
910,DeMarre Carroll,400,TOR,3 yrs/$44.4M ,14200000,14200000,14800000,14800000,15400000,15400000,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,$37.1M
911,Pascal Siakam,400,TOR,Rookie contract  $3.5M QO 2020,1196040,1196040,1249920,1249920,1303680,,2351839,,3487777,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Todd Ramasar & Jaafar Choufani,Life Sports Management,,$15.9M
912,Delon Wright,400,TOR,Rookie contract  $3.6M QO 2019,1577280,1577280,1645200,1645200,2536898,,3635375,,,,,7,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Greg Lawrence,Wasserman Media Group,,$17.8M
